X,Y,F11,F12,F21,F22
0.645161,0.387097,0.122794,-0.0344043,0,0
X,Y,F11,F12,F21,F22
0.677419,0.387097,0.122913,-0.0405867,0,0
X,Y,F11,F12,F21,F22
0.709677,0.387097,0.121104,-0.0471598,0,0
X,Y,F11,F12,F21,F22
0.741935,0.387097,0.123482,-0.0547225,0,0
X,Y,F11,F12,F21,F22
0.774194,0.387097,0.121258,-0.0609156,0,0
X,Y,F11,F12,F21,F22
0.806452,0.387097,0.118383,-0.067495,0,0
X,Y,F11,F12,F21,F22
0.83871,0.387097,0.116932,-0.0737308,0,0
X,Y,F11,F12,F21,F22
0.870968,0.387097,0.119637,-0.0756238,0,0
X,Y,F11,F12,F21,F22
0.903226,0.387097,0.11375,-0.0841281,0,0
X,Y,F11,F12,F21,F22
0.935484,0.387097,0.112308,-0.0956672,0,0
X,Y,F11,F12,F21,F22
0.967742,0.387097,0.116451,-0.0982573,0,0
X,Y,F11,F12,F21,F22
1,0.387097,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.419355,0.115523,0.101041,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.419355,0.120106,0.0912451,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.419355,0.116061,0.0843677,0,0
X,Y,F11,F12,F21,F22
0.129032,0.419355,0.114444,0.0768219,0,0
X,Y,F11,F12,F21,F22
0.16129,0.419355,0.11513,0.0710984,0,0
X,Y,F11,F12,F21,F22
0.193548,0.419355,0.113791,0.062591,0,0
X,Y,F11,F12,F21,F22
0.225806,0.419355,0.115656,0.0594376,0,0
X,Y,F11,F12,F21,F22
0.258065,0.419355,0.115527,0.0536774,0,0
X,Y,F11,F12,F21,F22
0.290323,0.419355,0.118307,0.0485937,0,0
X,Y,F11,F12,F21,F22
0.322581,0.419355,0.118824,0.0397035,0,0
X,Y,F11,F12,F21,F22
0.354839,0.419355,0.117929,0.0335242,0,0
X,Y,F11,F12,F21,F22
0.387097,0.419355,0.116375,0.027341,0,0
X,Y,F11,F12,F21,F22
0.419355,0.419355,0.115726,0.0184299,0,0
X,Y,F11,F12,F21,F22
0.451613,0.419355,0.114496,0.0115588,0,0
X,Y,F11,F12,F21,F22
0.483871,0.419355,0.113313,0.00343915,0,0
X,Y,F11,F12,F21,F22
0.516129,0.419355,0.113706,-0.00400748,0,0
X,Y,F11,F12,F21,F22
0.548387,0.419355,0.11518,-0.0118437,0,0
X,Y,F11,F12,F21,F22
0.580645,0.419355,0.115126,-0.0187007,0,0
X,Y,F11,F12,F21,F22
0.612903,0.419355,0.117998,-0.0270602,0,0
X,Y,F11,F12,F21,F22
0.645161,0.419355,0.117765,-0.0345849,0,0
X,Y,F11,F12,F21,F22
0.677419,0.419355,0.119,-0.0412808,0,0
X,Y,F11,F12,F21,F22
0.709677,0.419355,0.11592,-0.0471263,0,0
X,Y,F11,F12,F21,F22
0.741935,0.419355,0.11538,-0.0546506,0,0
X,Y,F11,F12,F21,F22
0.774194,0.419355,0.115486,-0.0595249,0,0
X,Y,F11,F12,F21,F22
0.806452,0.419355,0.115921,-0.0671976,0,0
X,Y,F11,F12,F21,F22
0.83871,0.419355,0.113008,-0.072101,0,0
X,Y,F11,F12,F21,F22
0.870968,0.419355,0.115146,-0.0799515,0,0
X,Y,F11,F12,F21,F22
0.903226,0.419355,0.11288,-0.0846205,0,0
X,Y,F11,F12,F21,F22
0.935484,0.419355,0.11676,-0.0878205,0,0
X,Y,F11,F12,F21,F22
0.967742,0.419355,0.11639,-0.0968195,0,0
X,Y,F11,F12,F21,F22
1,0.419355,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.451613,0.107591,0.0891713,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.451613,0.10222,0.0993248,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.451613,0.107586,0.0801731,0,0
X,Y,F11,F12,F21,F22
0.129032,0.451613,0.106411,0.0770907,0,0
X,Y,F11,F12,F21,F22
0.16129,0.451613,0.108351,0.073448,0,0
X,Y,F11,F12,F21,F22
0.193548,0.451613,0.107581,0.0635662,0,0
X,Y,F11,F12,F21,F22
0.225806,0.451613,0.105564,0.0604381,0,0
X,Y,F11,F12,F21,F22
